Segment Length:,Segment Radius:,Terminal:,Parent:,Branch1:,Branch2:,Total Segments:
13.7725469145,0.001162474,1,476,,,
17.254598553,0.00097675,1,189,,,
14.443206818,0.0010211599,1,189,,,
10.4223670766,0.0010587816,1,359,,,
6.3380115158,0.0011989739,1,359,,,
15.1138253617,0.0010616123,1,161,,,
15.2799790329,0.0010587145,1,161,,,
0.0047733217,0.0012848951,1,468,,,
3.182066467,0.000252869,1,468,,,
11.0550549131,0.0009417131,1,306,,,
9.2408177723,0.0009848753,1,306,,,
3.3073516518,0.0012662755,1,314,,,
8.2293072589,0.001008225,1,314,,,
