Segment Length:,Segment Radius:,Terminal:,Parent:,Branch1:,Branch2:,Total Segments:
12.5960402787,0.0010169111,1,360,,,
13.6972941344,0.0009958245,1,360,,,
23.1973301597,0.0011852074,1,239,,,
6.1869426134,0.001645657,0,239,442,443,
22.9174138189,0.0009318398,1,317,,,
13.7822815382,0.0010581625,1,317,,,
0.2910598882,0.0011608747,1,391,,,
6.1948763716,0.0005404715,1,391,,,
0.8939013709,0.0009094151,1,219,,,
8.6188902642,0.0005160856,1,219,,,
0.0010582667,0.0012255829,1,97,,,
5.9880925338,0.0001413088,1,97,,,
7.980982435,0.0011685175,1,342,,,
9.2661020251,0.0011257061,1,342,,,
8.6358328969,0.0010969371,1,250,,,
6.5825337187,0.0011739768,1,250,,,
0.019810364,0.0002968649,1,259,,,
2.8805632065,0.0018758602,0,259,478,479,
13.3967272382,0.0014480716,0,377,456,457,
6.9645733504,0.0014477731,0,377,494,495,
11.2148162624,0.0010575659,1,400,,,
7.5279792357,0.0011683847,1,400,,,
7.9774411029,0.001407057,0,355,484,485,
2.6905462868,0.0007365398,1,355,,,
6.2112240594,0.0012008721,1,341,,,
4.9264968491,0.0012724963,1,341,,,
11.7445346812,0.0008650107,1,346,,,
7.4233971326,0.0009701296,1,346,,,
0.732076859,0.0006356324,1,312,,,
1.2254555531,0.0015882608,0,312,506,507,
9.4627915708,0.0014119312,1,325,,,
11.6647622383,0.0013399833,1,325,,,
4.9071777225,0.0008257229,1,132,,,
3.8687611952,0.000876293,1,132,,,
12.7570740947,0.0009081229,1,295,,,
10.6571446825,0.0009498876,1,295,,,
0.0011351531,0.000114877,1,225,,,
4.636407466,0.0017105928,0,225,500,501,
7.2725954498,0.0014442126,0,407,476,477,
8.7516098604,0.0009869076,1,407,,,
3.0912806192,0.0008461656,1,359,,,
6.8248405134,0.0013567762,0,359,454,455,
7.552773265,0.0009844624,1,288,,,
4.724846466,0.0011069521,1,288,,,
13.5155233939,0.0009729145,1,279,,,
10.9215344939,0.0010261527,1,279,,,
0.789901098,0.0011519534,1,389,,,
7.2542503418,0.0006617287,1,389,,,
0.0026559183,0.001156447,1,107,,,
6.0635856008,0.0001673004,1,107,,,
0.4256493137,0.0012549463,1,445,,,
4.9655027741,0.0006790431,1,445,,,
0.0142570139,0.0014380567,1,422,,,
9.2280001236,0.0002851059,1,422,,,
0.820446725,0.0012733427,0,212,504,505,
8.0623395439,0.0008751802,1,212,,,
1.0947189801,0.0011601662,1,229,,,
9.5132784904,0.0006757146,1,229,,,
4.9341244527,0.0009855608,1,210,,,
15.665678016,0.0007383268,1,210,,,
19.768193102,0.0009781478,1,205,,,
9.5190461788,0.0011742157,1,205,,,
19.5908365274,0.0011765392,1,396,,,
21.3735820515,0.0011511988,1,396,,,
0.5886011925,0.0010300072,1,137,,,
7.9989430157,0.0005364601,1,137,,,
12.6189654472,0.0008167851,1,190,,,
7.0366797792,0.0009451958,1,190,,,
6.6311743081,0.0010341806,1,306,,,
6.5036853751,0.0010392119,1,306,,,
9.7907791839,0.0012243569,1,351,,,
10.2386811716,0.0012107413,1,351,,,
7.2072704466,0.001134571,1,442,,,
9.7463690971,0.0010521161,1,442,,,
11.5079083111,0.0012957728,1,421,,,
5.8790624597,0.001532678,1,421,,,
20.9644080284,0.0009793485,1,240,,,
